#怪物ID,资源编号,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,移动最小时间间隔（无效）,移动最大时间间隔,移动距离,攻击间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,属性(id;val;id;val.../没有填0),默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑,禁止变形,内观缩放,内观X,内观Y
#id,model,script,AI,name,effect_type,effect_res,target_effect,lev,zslevel,sight,exp,inside_power_exp,MHP,mp,MinDEF,MaxDEF,MinMDEF,MaxMDEF,MinATK,MaxATK,MinMATK,MaxMATK,DODGE,HIT,minStayTime,maxStayTime,moveTime,interval,head_icon,talkgap,subType,dropID,patrol,maxmove,canPush,switch_target_type,switch_target_interval,hatred_damage_ratio,hatred_distance_ratio,editdir,type,monGroup,teleportID,defaultAI,patrolTime,deadTime,refreshTime,dirFixed,CRIRate,DUCrate,ADTR,MR,HPup,isShowRefresh,isS,bossIntegral,funcid,attr,dialog,canSpeak,randomDialog,simpleDropID,weapon,wing,title,collectTime,noShowOwner,showTomb,forbidShape,showScale,showX,showY
#int,int,string,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,bool,int,int,int,int,string,int,int,int,string,int,int,int,int,int,int,int,int,int,bool,bool,int,string,string,string,bool,string[],int,int,int,int,int,bool,bool,int,int,int,int
#新手怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538009,32300,default,50001,玲珑BOSS 9阶[幻],0,0,0,80,0,10,500000,0,3960000,0,920,1440,0,0,7250,14500,4910,14500,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539001,33001,default,50001,玲珑普通10阶[幻],0,0,0,54,0,10,100000,0,1420000,0,600,750,0,0,2600,5200,2200,5200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539002,33001,default,50001,玲珑普通10阶[幻],0,0,0,54,0,10,100000,0,1420000,0,600,750,0,0,2600,5200,2200,5200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539003,33001,default,50001,玲珑普通10阶[幻],0,0,0,54,0,10,100000,0,1420000,0,600,750,0,0,2600,5200,2200,5200,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539004,33003,default,50001,玲珑精英10阶[幻],0,0,0,62,0,10,200000,0,2220000,0,700,950,0,0,3560,7120,2776,7120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539005,33003,default,50001,玲珑精英10阶[幻],0,0,0,62,0,10,200000,0,2220000,0,700,950,0,0,3560,7120,2776,7120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539006,33003,default,50001,玲珑精英10阶[幻],0,0,0,62,0,10,200000,0,2220000,0,700,950,0,0,3560,7120,2776,7120,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539007,33010,default,50001,玲珑BOSS 10阶[幻],0,0,0,80,0,10,500000,0,4020000,0,970,1490,0,0,7450,14900,5110,14900,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539008,33011,default,50001,玲珑BOSS 10阶[幻],0,0,0,80,0,10,500000,0,4020000,0,970,1490,0,0,7450,14900,5110,14900,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
539009,33078,default,50001,玲珑BOSS 10阶[幻],0,0,0,80,0,10,500000,0,4020000,0,970,1490,0,0,7450,14900,5110,14900,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
#特权BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610001,32108,default,50001,【贵族】地狱行者,0,0,0,62,0,10,300000,0,2000000,0,250,500,0,0,5250,10500,5250,10500,15,17,1000,1500,1,2500,0,0,4002,10004;20001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,180,0,-80
610002,32307,default,50007,【贵族】玄冰龙王,0,0,0,72,0,10,400000,0,3000000,0,400,800,0,0,7350,14700,7350,14700,15,17,1000,1500,1,1500,0,0,4002,10005;20001,0,0,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,5,0,0,0,0,26800,0,1,0,0,0,default,0,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
610003,33003,default,50001,【贵族】蛇蝎女王,0,0,0,82,0,10,400000,0,4000000,0,550,1100,0,0,9700,19400,9700,19400,15,17,1000,1500,1,2500,0,0,4002,10005;20001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,36800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,180,0,-80
610004,33011,default,50001,【贵族】雪衣红尘,0,0,0,92,0,10,400000,0,5000000,0,700,1400,0,0,12300,24600,12300,24600,15,17,1000,1500,1,2500,0,0,4002,10005;20001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,46800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,180,0,-80
610005,33020,default,50001,【贵族】地狱魔丸,0,0,0,100,0,10,500000,0,9000000,0,984,1968,0,0,14530,29060,14560,29120,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54001,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,54800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,200,0,-80
610006,33031,default,50001,【贵族】地狱之刃,0,0,0,108,0,10,600000,0,12500000,0,1410,2820,0,0,16770,33540,16980,33960,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54002,3,10,1,0,0,0,0,沙漠3,4,6,0,default,20000,1000,3600000,0,0,0,0,0,62800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-120
610007,33035,default,50001,【贵族】关圣,0,0,0,112,0,10,600000,0,13500000,0,1500,3000,0,0,17890,35780,18240,36480,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54002;54003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,66800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-120
610008,33043,default,50001,【贵族】熔岩巨斧手,0,0,0,118,0,10,800000,0,20000000,0,2180,4360,0,0,19570,39140,20130,40260,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54003;54004,3,10,1,0,0,0,0,沙漠3,4,7,0,default,20000,1000,3600000,0,0,0,0,0,72800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
610009,33065,default,50001,【贵族】阎罗战将,0,0,0,128,0,10,1000000,0,33000000,0,3720,7440,0,0,22370,44740,23280,46560,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,8,0,default,20000,1000,3600000,0,0,0,0,0,82800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
610010,33078,default,50001,【贵族】紫电狼王,0,0,0,128,0,10,1000000,0,37000000,0,4170,8340,0,0,25170,50340,26430,52860,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,9,0,default,20000,1000,3600000,0,0,0,0,0,92800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
610011,33086,default,50001,【贵族】蚩尤,0,0,0,150,0,10,2000000,0,130000000,0,4515,9030,0,0,40000,80000,29625,59250,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,900000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,200,0,-80
610012,33083,default,50001,【贵族】轩辕,0,0,0,150,0,10,2500000,0,136500000,0,4690,9380,0,0,45000,90000,31875,63750,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,200,0,-80
620001,33011,default,50001,雪衣红尘[尊享],0,0,0,150,0,10,2000000,0,4758000,0,2580,2580,0,0,12300,59250,11850,39500,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,900000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
620002,33016,default,50001,地狱鬼王[尊享],0,0,0,150,0,10,2500000,0,4953000,0,2680,2680,0,0,12850,63750,12750,42500,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
620003,33018,default,50001,神王法则[尊享],0,0,0,160,0,10,3000000,0,5148000,0,2780,2780,0,0,13410,68550,13710,45700,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1200000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
620004,33019,default,50001,死灵骑士[尊享],0,0,0,160,0,10,3500000,0,8548800,0,2880,2880,0,0,15378,73350,14670,48900,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1500000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
620005,33011,default,50001,雪衣红尘[尊享],0,0,0,180,0,10,5000000,0,4758000,0,2980,2980,0,0,12300,78750,15750,52500,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,2000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630001,33016,default,50001,地狱鬼王[日充],0,0,0,50,0,10,150000,0,18880,0,130,260,0,0,384,1280,384,1280,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,4800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630002,33018,default,50001,神王法则[日充],0,0,0,52,0,10,220000,0,18880,0,145,290,0,0,432,1440,432,1440,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,6800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630003,33019,default,50001,死灵骑士[日充],0,0,0,54,0,10,240000,0,18880,0,150,300,0,0,480,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630004,33020,default,50001,地狱魔丸[日充],0,0,0,56,0,10,260000,0,18880,0,160,320,0,0,528,1760,528,1760,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,10800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630005,33022,default,50001,阎罗剑尊[日充],0,0,0,58,0,10,280000,0,18880,0,170,340,0,0,576,1920,576,1920,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,12800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
630006,33030,default,50001,玄冰骑士[日充],0,0,0,60,0,10,300000,0,188880,0,220,440,0,0,816,2720,816,2720,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,14800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640001,33016,default,50001,地狱鬼王[日充],0,0,0,50,0,10,150000,0,18880,0,130,260,0,0,384,1280,384,1280,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,4800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640002,33018,default,50001,神王法则[日充],0,0,0,52,0,10,220000,0,18880,0,145,290,0,0,432,1440,432,1440,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,6800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640003,33019,default,50001,死灵骑士[日充],0,0,0,54,0,10,240000,0,18880,0,150,300,0,0,480,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640004,33020,default,50001,地狱魔丸[日充],0,0,0,56,0,10,260000,0,18880,0,160,320,0,0,528,1760,528,1760,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,10800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640005,33022,default,50001,阎罗剑尊[日充],0,0,0,58,0,10,280000,0,18880,0,170,340,0,0,576,1920,576,1920,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,12800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
640006,33030,default,50001,玄冰骑士[日充],0,0,0,60,0,10,300000,0,188880,0,220,440,0,0,816,2720,816,2720,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,14800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650001,33016,default,50001,地狱鬼王[日充],0,0,0,50,0,10,150000,0,18880,0,130,260,0,0,384,1280,384,1280,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,4800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650002,33018,default,50001,神王法则[日充],0,0,0,52,0,10,220000,0,18880,0,145,290,0,0,432,1440,432,1440,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,6800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650003,33019,default,50001,死灵骑士[日充],0,0,0,54,0,10,240000,0,18880,0,150,300,0,0,480,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650004,33020,default,50001,地狱魔丸[日充],0,0,0,56,0,10,260000,0,18880,0,160,320,0,0,528,1760,528,1760,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,10800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650005,33022,default,50001,阎罗剑尊[日充],0,0,0,58,0,10,280000,0,18880,0,170,340,0,0,576,1920,576,1920,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,99999999,0,0,0,0,0,12800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
650006,33030,default,50001,玄冰骑士[日充],0,0,0,60,0,10,300000,0,188880,0,220,440,0,0,816,2720,816,2720,15,17,1000,1500,1,2500,0,0,4002,,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,99999999,0,0,0,0,0,14800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
660001,33047,default,50001,巨神灵[至尊],0,0,0,124,0,10,800000,0,21008000,0,2360,4720,0,0,21250,42500,22020,44040,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54003;54004,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,78800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660002,33048,default,50001,斗战胜佛[至尊],0,0,0,126,0,10,800000,0,21528000,0,2420,4840,0,0,21810,43620,22650,45300,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54003;54004,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,80800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660003,33065,default,50001,阎罗战将[至尊],0,0,0,128,0,10,1000000,0,33072000,0,3720,7440,0,0,22370,44740,23280,46560,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,8,0,default,20000,1000,3600000,0,0,0,0,0,82800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660004,33066,default,50001,紫龙[至尊],0,0,0,120,0,10,1000000,0,33852000,0,3810,7620,0,0,22930,45860,23910,47820,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,84800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660005,33067,default,50001,远古龙神[至尊],0,0,0,122,0,10,1000000,0,34632000,0,3900,7800,0,0,23490,46980,24540,49080,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,86800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660006,33069,default,50001,血裔猎人[至尊],0,0,0,124,0,10,1000000,0,35412000,0,3990,7980,0,0,24050,48100,25170,50340,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,88800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660007,33076,default,50001,荒野罗刹王[至尊],0,0,0,126,0,10,1000000,0,36192000,0,4080,8160,0,0,24610,49220,25800,51600,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,90800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
660008,33078,default,50001,紫电狼王[至尊],0,0,0,128,0,10,1000000,0,36972000,0,4170,8340,0,0,25170,50340,26430,52860,15,17,1000,1500,1,2500,0,0,4002,10006;20001;54004;54005,3,10,1,0,0,0,0,沙漠3,4,9,0,default,20000,1000,3600000,0,0,0,0,0,92800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
#打金地图BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710001,30009,default,50001,炎魔[打金],0,0,0,52,0,10,300000,0,660000,0,145,290,0,0,3400,6800,432,1440,15,17,1000,1500,1,2500,0,0,4002,10004;20001;40003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,6800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710002,30017,default,50001,冷面侠客[打金],0,0,0,58,0,10,300000,0,810000,0,150,300,0,0,3750,7500,576,1920,15,17,1000,1500,1,2500,0,0,4002,10004;20001;40003,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,12800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710003,32100,default,50001,鲲鹏[打金],0,0,0,64,0,10,300000,0,960000,0,160,320,0,0,4110,8220,1440,4800,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,18800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710004,32104,default,50001,熔岩领主[打金],0,0,0,70,0,10,300000,0,1443000,0,170,340,0,0,4480,8960,2250,7500,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,24800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710005,32107,default,50001,夜魔[打金],0,0,0,76,0,10,300000,0,1638000,0,220,440,0,0,4860,9720,2916,9720,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,30800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710006,32108,default,50001,地狱行者[打金],0,0,0,82,0,10,300000,0,1833000,0,250,500,0,0,5250,10500,3636,12120,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,36800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710007,32204,default,50001,玄冰凤凰[打金],0,0,0,88,0,10,400000,0,2028000,0,280,560,0,0,5650,11300,4410,14700,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,42800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710008,32300,default,50001,剑灵尊[打金],0,0,0,94,0,10,400000,0,2223000,0,310,620,0,0,6060,12120,5238,17460,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,48800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710009,32305,default,50001,荒野镖客[打金],0,0,0,100,0,10,400000,0,2418000,0,340,680,0,0,6480,12960,6120,20400,15,17,1000,1500,1,2500,0,0,4002,10006;20001;40003;54001,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,54800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710010,32306,default,50007,刑天战神[打金],0,0,0,106,0,10,400000,0,2613000,0,370,740,0,0,6910,13820,7056,23520,15,17,1000,1500,1,1500,0,0,4002,10006;20001;40003;54001,0,0,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,5,0,0,0,0,60800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710011,32307,default,50007,玄冰龙王[打金],0,0,0,112,0,10,400000,0,2808000,0,400,800,0,0,7350,14700,8046,26820,15,17,1000,1500,1,1500,0,0,4002,10006;20001;40003;54002,0,0,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,5,0,0,0,0,66800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
710012,32308,default,50007,地狱魔王[打金],0,0,0,118,0,10,400000,0,3003000,0,430,860,0,0,7800,15600,9090,30300,15,17,1000,1500,1,1500,0,0,4002,10006;20001;40003;54003,0,0,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,5,0,0,0,0,72800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
720001,33001,default,50001,嗜血骑士[钻石],0,0,0,80,0,10,400000,0,3588000,0,520,1040,0,0,9210,18420,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40002,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
720002,33003,default,50001,蛇蝎女王[钻石],0,0,0,82,0,10,400000,0,3783000,0,550,1100,0,0,9700,19400,3636,12120,15,17,1000,1500,1,2500,0,0,4002,10005;20001;40002,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,36800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
